"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.surveycode","Approve","Reject"
"3E22YV8GG05O6CP9XLPQPQHDVMPNPZ","3D8T3D6PQEIJN2Q5JFQ22M2MWAMOYT","Answer a survey about trivia statements","We will show you 16 statements. Some of these statements are true, and some are false. We will ask you if you believe each statement.  Please do not try to look up the correct answer. Your entry will not be rejected for being wrong.","survey","$0.15","Mon Nov 27 22:24:13 PST 2017","210","BatchId:3026445;OriginalHitTemplateId:920937340;","3600","259200","Tue Dec 05 11:36:42 PST 2017","","","3YDGXNSEOZTJ1WEGJ1DLTFB7QMD84R","A1BTZRP5VVYGCC","Approved","Tue Nov 28 01:38:58 PST 2017","Tue Nov 28 01:41:27 PST 2017","Fri Dec 01 01:41:27 PST 2017","Tue Nov 28 12:47:46 PST 2017","","","149","100% (2/2)","100% (2/2)","100% (1/1)","58160369"
"3E22YV8GG05O6CP9XLPQPQHDVMPNPZ","3D8T3D6PQEIJN2Q5JFQ22M2MWAMOYT","Answer a survey about trivia statements","We will show you 16 statements. Some of these statements are true, and some are false. We will ask you if you believe each statement.  Please do not try to look up the correct answer. Your entry will not be rejected for being wrong.","survey","$0.15","Mon Nov 27 22:24:13 PST 2017","210","BatchId:3026445;OriginalHitTemplateId:920937340;","3600","259200","Tue Dec 05 11:36:42 PST 2017","","","3SEPORI8WNYDNHVK1SNPJ2UBH5LAZE","A1BW76PDMXR58I","Approved","Tue Nov 28 04:12:13 PST 2017","Tue Nov 28 04:14:59 PST 2017","Fri Dec 01 04:14:59 PST 2017","Tue Nov 28 12:47:43 PST 2017","","","166","100% (1/1)","100% (1/1)","100% (1/1)","76239720"
"3E22YV8GG05O6CP9XLPQPQHDVMPNPZ","3D8T3D6PQEIJN2Q5JFQ22M2MWAMOYT","Answer a survey about trivia statements","We will show you 16 statements. Some of these statements are true, and some are false. We will ask you if you believe each statement.  Please do not try to look up the correct answer. Your entry will not be rejected for being wrong.","survey","$0.15","Mon Nov 27 22:24:13 PST 2017","210","BatchId:3026445;OriginalHitTemplateId:920937340;","3600","259200","Tue Dec 05 11:36:42 PST 2017","","","39GHHAVOMFQ8LDAZA5ACI5KL6X3J4I","A1BWS5AD2T4NIR","Approved","Tue Nov 28 00:28:40 PST 2017","Tue Nov 28 00:33:31 PST 2017","Fri Dec 01 00:33:31 PST 2017","Tue Nov 28 12:47:32 PST 2017","","","291","100% (1/1)","100% (1/1)","100% (1/1)","92063233"
"3E22YV8GG05O6CP9XLPQPQHDVMPNPZ","3D8T3D6PQEIJN2Q5JFQ22M2MWAMOYT","Answer a survey about trivia statements","We will show you 16 statements. Some of these statements are true, and some are false. We will ask you if you believe each statement.  Please do not try to look up the correct answer. Your entry will not be rejected for being wrong.","survey","$0.15","Mon Nov 27 22:24:13 PST 2017","210","BatchId:3026445;OriginalHitTemplateId:920937340;","3600","259200","Tue Dec 05 11:36:42 PST 2017","","","3Z7VU45IPYGHTTIK59UW8118DCQZ1S","A1DJBDVXF6Z1KK","Approved","Tue Nov 28 11:38:23 PST 2017","Tue Nov 28 11:44:47 PST 2017","Fri Dec 01 11:44:47 PST 2017","Tue Nov 28 12:47:47 PST 2017","","","384","100% (1/1)","100% (1/1)","100% (1/1)","65251285"
"3E22YV8GG05O6CP9XLPQPQHDVMPNPZ","3D8T3D6PQEIJN2Q5JFQ22M2MWAMOYT","Answer a survey about trivia statements","We will show you 16 statements. Some of these statements are true, and some are false. We will ask you if you believe each statement.  Please do not try to look up the correct answer. Your entry will not be rejected for being wrong.","survey","$0.15","Mon Nov 27 22:24:13 PST 2017","210","BatchId:3026445;OriginalHitTemplateId:920937340;","3600","259200","Tue Dec 05 11:36:42 PST 2017","","","3R2UR8A0IAFDKQP6AT4MNCY5YMHXOT","A1E5J6R70RF4LA","Approved","Tue Nov 28 00:25:07 PST 2017","Tue Nov 28 00:35:14 PST 2017","Fri Dec 01 00:35:14 PST 2017","Tue Nov 28 12:47:42 PST 2017","","","607","100% (1/1)","100% (1/1)","100% (1/1)","87661368"
"3E22YV8GG05O6CP9XLPQPQHDVMPNPZ","3D8T3D6PQEIJN2Q5JFQ22M2MWAMOYT","Answer a survey about trivia statements","We will show you 16 statements. Some of these statements are true, and some are false. We will ask you if you believe each statement.  Please do not try to look up the correct answer. Your entry will not be rejected for being wrong.","survey","$0.15","Mon Nov 27 22:24:13 PST 2017","210","BatchId:3026445;OriginalHitTemplateId:920937340;","3600","259200","Tue Dec 05 11:36:42 PST 2017","","","3XXU1SWE8MUGLWPUXYAXD3RPZYVA0F","A1EB97PANEWVR4","Approved","Tue Nov 28 01:01:31 PST 2017","Tue Nov 28 01:03:34 PST 2017","Fri Dec 01 01:03:34 PST 2017","Tue Nov 28 12:47:46 PST 2017","","","123","100% (1/1)","100% (1/1)","100% (1/1)","24054557"
"3E22YV8GG05O6CP9XLPQPQHDVMPNPZ","3D8T3D6PQEIJN2Q5JFQ22M2MWAMOYT","Answer a survey about trivia statements","We will show you 16 statements. Some of these statements are true, and some are false. We will ask you if you believe each statement.  Please do not try to look up the correct answer. Your entry will not be rejected for being wrong.","survey","$0.15","Mon Nov 27 22:24:13 PST 2017","210","BatchId:3026445;OriginalHitTemplateId:920937340;","3600","259200","Tue Dec 05 11:36:42 PST 2017","","","32UTUBMZ7GV1X7V269YIT71LBCTVBN","A1EU9QT0XXCCJD","Approved","Tue Nov 28 01:09:36 PST 2017","Tue Nov 28 01:11:14 PST 2017","Fri Dec 01 01:11:14 PST 2017","Tue Nov 28 12:47:28 PST 2017","","","98","100% (1/1)","100% (1/1)","100% (1/1)","66513226"
"3E22YV8GG05O6CP9XLPQPQHDVMPNPZ","3D8T3D6PQEIJN2Q5JFQ22M2MWAMOYT","Answer a survey about trivia statements","We will show you 16 statements. Some of these statements are true, and some are false. We will ask you if you believe each statement.  Please do not try to look up the correct answer. Your entry will not be rejected for being wrong.","survey","$0.15","Mon Nov 27 22:24:13 PST 2017","210","BatchId:3026445;OriginalHitTemplateId:920937340;","3600","259200","Tue Dec 05 11:36:42 PST 2017","","","3HPZF4IVNMS1B6IDPKHXBQBXBELYCW","A1G187YBG0DVMQ","Approved","Mon Nov 27 22:34:42 PST 2017","Mon Nov 27 22:36:59 PST 2017","Thu Nov 30 22:36:59 PST 2017","Tue Nov 28 12:47:36 PST 2017","","","137","100% (1/1)","100% (1/1)","100% (1/1)","53021021"
"3E22YV8GG05O6CP9XLPQPQHDVMPNPZ","3D8T3D6PQEIJN2Q5JFQ22M2MWAMOYT","Answer a survey about trivia statements","We will show you 16 statements. Some of these statements are true, and some are false. We will ask you if you believe each statement.  Please do not try to look up the correct answer. Your entry will not be rejected for being wrong.","survey","$0.15","Mon Nov 27 22:24:13 PST 2017","210","BatchId:3026445;OriginalHitTemplateId:920937340;","3600","259200","Tue Dec 05 11:36:42 PST 2017","","","3X65QVEQI0MHB7BE65S7HI912ZMLCW","A1HASV08KMZFPJ","Approved","Mon Nov 27 23:52:06 PST 2017","Mon Nov 27 23:53:59 PST 2017","Thu Nov 30 23:53:59 PST 2017","Tue Nov 28 12:47:45 PST 2017","","","113","100% (1/1)","100% (1/1)","100% (1/1)","56072080"
"3E22YV8GG05O6CP9XLPQPQHDVMPNPZ","3D8T3D6PQEIJN2Q5JFQ22M2MWAMOYT","Answer a survey about trivia statements","We will show you 16 statements. Some of these statements are true, and some are false. We will ask you if you believe each statement.  Please do not try to look up the correct answer. Your entry will not be rejected for being wrong.","survey","$0.15","Mon Nov 27 22:24:13 PST 2017","210","BatchId:3026445;OriginalHitTemplateId:920937340;","3600","259200","Tue Dec 05 11:36:42 PST 2017","","","3CTOC39K37P540SIC38JLH4VXZ87J5","A1HN4550TIXQBZ","Approved","Tue Nov 28 06:09:15 PST 2017","Tue Nov 28 06:52:51 PST 2017","Fri Dec 01 06:52:51 PST 2017","Tue Nov 28 12:47:34 PST 2017","","","2616","100% (1/1)","100% (1/1)","100% (1/1)","99756726"
"3E22YV8GG05O6CP9XLPQPQHDVMPNPZ","3D8T3D6PQEIJN2Q5JFQ22M2MWAMOYT","Answer a survey about trivia statements","We will show you 16 statements. Some of these statements are true, and some are false. We will ask you if you believe each statement.  Please do not try to look up the correct answer. Your entry will not be rejected for being wrong.","survey","$0.15","Mon Nov 27 22:24:13 PST 2017","210","BatchId:3026445;OriginalHitTemplateId:920937340;","3600","259200","Tue Dec 05 11:36:42 PST 2017","","","3UNH76FOCS4EKSU429BBEMG95SPMY2","A1I2B12QANUSZ8","Approved","Mon Nov 27 22:27:24 PST 2017","Mon Nov 27 22:30:40 PST 2017","Thu Nov 30 22:30:40 PST 2017","Tue Nov 28 12:47:44 PST 2017","","","196","100% (1/1)","100% (1/1)","100% (1/1)","13299051"
"3E22YV8GG05O6CP9XLPQPQHDVMPNPZ","3D8T3D6PQEIJN2Q5JFQ22M2MWAMOYT","Answer a survey about trivia statements","We will show you 16 statements. Some of these statements are true, and some are false. We will ask you if you believe each statement.  Please do not try to look up the correct answer. Your entry will not be rejected for being wrong.","survey","$0.15","Mon Nov 27 22:24:13 PST 2017","210","BatchId:3026445;OriginalHitTemplateId:920937340;","3600","259200","Tue Dec 05 11:36:42 PST 2017","","","31QTRG6Q2TCK5VRHUP33VQA4AX4PY5","A1IO30MPZ8WEYN","Approved","Mon Nov 27 23:37:48 PST 2017","Mon Nov 27 23:42:33 PST 2017","Thu Nov 30 23:42:33 PST 2017","Tue Nov 28 12:47:27 PST 2017","","","285","100% (1/1)","100% (1/1)","100% (1/1)","73737198"
"3E22YV8GG05O6CP9XLPQPQHDVMPNPZ","3D8T3D6PQEIJN2Q5JFQ22M2MWAMOYT","Answer a survey about trivia statements","We will show you 16 statements. Some of these statements are true, and some are false. We will ask you if you believe each statement.  Please do not try to look up the correct answer. Your entry will not be rejected for being wrong.","survey","$0.15","Mon Nov 27 22:24:13 PST 2017","210","BatchId:3026445;OriginalHitTemplateId:920937340;","3600","259200","Tue Dec 05 11:36:42 PST 2017","","","3N2BF7Y2VQTSYX4FS97NSML6FWRHMD","A1IPAZXZCRRDZU","Approved","Tue Nov 28 03:24:06 PST 2017","Tue Nov 28 03:28:10 PST 2017","Fri Dec 01 03:28:10 PST 2017","Tue Nov 28 12:47:40 PST 2017","","","244","100% (1/1)","100% (1/1)","100% (1/1)","13054770"
"3E22YV8GG05O6CP9XLPQPQHDVMPNPZ","3D8T3D6PQEIJN2Q5JFQ22M2MWAMOYT","Answer a survey about trivia statements","We will show you 16 statements. Some of these statements are true, and some are false. We will ask you if you believe each statement.  Please do not try to look up the correct answer. Your entry will not be rejected for being wrong.","survey","$0.15","Mon Nov 27 22:24:13 PST 2017","210","BatchId:3026445;OriginalHitTemplateId:920937340;","3600","259200","Tue Dec 05 11:36:42 PST 2017","","","3DUZQ9U6SMN0ETC4HVKDJWBLF0CVSL","A1JMY83EE8U445","Approved","Tue Nov 28 00:15:40 PST 2017","Tue Nov 28 00:19:52 PST 2017","Fri Dec 01 00:19:52 PST 2017","Tue Nov 28 12:47:34 PST 2017","","","252","100% (1/1)","100% (1/1)","100% (1/1)","21661415"
"3E22YV8GG05O6CP9XLPQPQHDVMPNPZ","3D8T3D6PQEIJN2Q5JFQ22M2MWAMOYT","Answer a survey about trivia statements","We will show you 16 statements. Some of these statements are true, and some are false. We will ask you if you believe each statement.  Please do not try to look up the correct answer. Your entry will not be rejected for being wrong.","survey","$0.15","Mon Nov 27 22:24:13 PST 2017","210","BatchId:3026445;OriginalHitTemplateId:920937340;","3600","259200","Tue Dec 05 11:36:42 PST 2017","","","3JW0YLFXRTF60ZTIRAZA2NXKSM4WW5","A1KK28XXMM8KEL","Approved","Mon Nov 27 22:57:17 PST 2017","Mon Nov 27 23:00:22 PST 2017","Thu Nov 30 23:00:22 PST 2017","Tue Nov 28 12:47:38 PST 2017","","","185","100% (1/1)","100% (1/1)","100% (1/1)","85803518"
"3E22YV8GG05O6CP9XLPQPQHDVMPNPZ","3D8T3D6PQEIJN2Q5JFQ22M2MWAMOYT","Answer a survey about trivia statements","We will show you 16 statements. Some of these statements are true, and some are false. We will ask you if you believe each statement.  Please do not try to look up the correct answer. Your entry will not be rejected for being wrong.","survey","$0.15","Mon Nov 27 22:24:13 PST 2017","210","BatchId:3026445;OriginalHitTemplateId:920937340;","3600","259200","Tue Dec 05 11:36:42 PST 2017","","","33PPO7FECVEPQY9MLYQ598ZR6VGDIM","A1KRKLRUJKQIPZ","Approved","Tue Nov 28 04:12:52 PST 2017","Tue Nov 28 04:36:24 PST 2017","Fri Dec 01 04:36:24 PST 2017","Tue Nov 28 12:47:29 PST 2017","","","1412","100% (1/1)","100% (1/1)","100% (1/1)","81935691"
"3E22YV8GG05O6CP9XLPQPQHDVMPNPZ","3D8T3D6PQEIJN2Q5JFQ22M2MWAMOYT","Answer a survey about trivia statements","We will show you 16 statements. Some of these statements are true, and some are false. We will ask you if you believe each statement.  Please do not try to look up the correct answer. Your entry will not be rejected for being wrong.","survey","$0.15","Mon Nov 27 22:24:13 PST 2017","210","BatchId:3026445;OriginalHitTemplateId:920937340;","3600","259200","Tue Dec 05 11:36:42 PST 2017","","","3JPSL1DZ5SYJ6SH1Y4CVOFN27R9ANT","A1LOUSM5V730EU","Approved","Tue Nov 28 01:56:08 PST 2017","Tue Nov 28 02:00:56 PST 2017","Fri Dec 01 02:00:56 PST 2017","Tue Nov 28 12:47:38 PST 2017","","","288","100% (1/1)","100% (1/1)","100% (1/1)","19207138"
"3E22YV8GG05O6CP9XLPQPQHDVMPNPZ","3D8T3D6PQEIJN2Q5JFQ22M2MWAMOYT","Answer a survey about trivia statements","We will show you 16 statements. Some of these statements are true, and some are false. We will ask you if you believe each statement.  Please do not try to look up the correct answer. Your entry will not be rejected for being wrong.","survey","$0.15","Mon Nov 27 22:24:13 PST 2017","210","BatchId:3026445;OriginalHitTemplateId:920937340;","3600","259200","Tue Dec 05 11:36:42 PST 2017","","","3U5JL4WY5K89GXFOR9PD9ES0HVO4XX","A1LVM8GB5KWMPF","Approved","Tue Nov 28 02:20:41 PST 2017","Tue Nov 28 02:28:31 PST 2017","Fri Dec 01 02:28:31 PST 2017","Tue Nov 28 12:47:44 PST 2017","","","470","100% (1/1)","100% (1/1)","100% (1/1)","50243584"
"3E22YV8GG05O6CP9XLPQPQHDVMPNPZ","3D8T3D6PQEIJN2Q5JFQ22M2MWAMOYT","Answer a survey about trivia statements","We will show you 16 statements. Some of these statements are true, and some are false. We will ask you if you believe each statement.  Please do not try to look up the correct answer. Your entry will not be rejected for being wrong.","survey","$0.15","Mon Nov 27 22:24:13 PST 2017","210","BatchId:3026445;OriginalHitTemplateId:920937340;","3600","259200","Tue Dec 05 11:36:42 PST 2017","","","31T4R4OBOSFIWMMC2BRXYDR07FEC7B","A1M24593XO5Z3C","Approved","Mon Nov 27 22:57:41 PST 2017","Mon Nov 27 23:02:33 PST 2017","Thu Nov 30 23:02:33 PST 2017","Tue Nov 28 12:47:27 PST 2017","","","292","100% (1/1)","100% (1/1)","100% (1/1)","40034273"
"3E22YV8GG05O6CP9XLPQPQHDVMPNPZ","3D8T3D6PQEIJN2Q5JFQ22M2MWAMOYT","Answer a survey about trivia statements","We will show you 16 statements. Some of these statements are true, and some are false. We will ask you if you believe each statement.  Please do not try to look up the correct answer. Your entry will not be rejected for being wrong.","survey","$0.15","Mon Nov 27 22:24:13 PST 2017","210","BatchId:3026445;OriginalHitTemplateId:920937340;","3600","259200","Tue Dec 05 11:36:42 PST 2017","","","339ANSOTR51X44FWDFCSDLUHQ4EIK5","A1M50G1RPLGUMD","Approved","Tue Nov 28 04:34:45 PST 2017","Tue Nov 28 04:38:18 PST 2017","Fri Dec 01 04:38:18 PST 2017","Tue Nov 28 12:47:28 PST 2017","","","213","100% (1/1)","100% (1/1)","100% (1/1)","44385764"
"3E22YV8GG05O6CP9XLPQPQHDVMPNPZ","3D8T3D6PQEIJN2Q5JFQ22M2MWAMOYT","Answer a survey about trivia statements","We will show you 16 statements. Some of these statements are true, and some are false. We will ask you if you believe each statement.  Please do not try to look up the correct answer. Your entry will not be rejected for being wrong.","survey","$0.15","Mon Nov 27 22:24:13 PST 2017","210","BatchId:3026445;OriginalHitTemplateId:920937340;","3600","259200","Tue Dec 05 11:36:42 PST 2017","","","3K5TEWLKGVABKF98CJQZFU5Y624IVA","A1MNJ1VJEZE8NY","Approved","Mon Nov 27 22:47:55 PST 2017","Mon Nov 27 22:55:43 PST 2017","Thu Nov 30 22:55:43 PST 2017","Tue Nov 28 12:47:39 PST 2017","","","468","100% (1/1)","100% (1/1)","100% (1/1)","93153691"
"3E22YV8GG05O6CP9XLPQPQHDVMPNPZ","3D8T3D6PQEIJN2Q5JFQ22M2MWAMOYT","Answer a survey about trivia statements","We will show you 16 statements. Some of these statements are true, and some are false. We will ask you if you believe each statement.  Please do not try to look up the correct answer. Your entry will not be rejected for being wrong.","survey","$0.15","Mon Nov 27 22:24:13 PST 2017","210","BatchId:3026445;OriginalHitTemplateId:920937340;","3600","259200","Tue Dec 05 11:36:42 PST 2017","","","3VNXK88KKCHI9EG58PKM216VNCH9VI","A1MQ9B05ZMM4YI","Approved","Mon Nov 27 22:43:19 PST 2017","Mon Nov 27 22:45:54 PST 2017","Thu Nov 30 22:45:54 PST 2017","Tue Nov 28 12:47:45 PST 2017","","","155","100% (1/1)","100% (1/1)","100% (1/1)","21016561"
"3E22YV8GG05O6CP9XLPQPQHDVMPNPZ","3D8T3D6PQEIJN2Q5JFQ22M2MWAMOYT","Answer a survey about trivia statements","We will show you 16 statements. Some of these statements are true, and some are false. We will ask you if you believe each statement.  Please do not try to look up the correct answer. Your entry will not be rejected for being wrong.","survey","$0.15","Mon Nov 27 22:24:13 PST 2017","210","BatchId:3026445;OriginalHitTemplateId:920937340;","3600","259200","Tue Dec 05 11:36:42 PST 2017","","","33PPO7FECVEPQY9MLYQ598ZR6V1DI7","A1N1EF0MIRSEZZ","Approved","Mon Nov 27 23:04:16 PST 2017","Mon Nov 27 23:07:03 PST 2017","Thu Nov 30 23:07:03 PST 2017","Tue Nov 28 12:47:29 PST 2017","","","167","100% (1/1)","100% (1/1)","100% (1/1)","38246829"
"3E22YV8GG05O6CP9XLPQPQHDVMPNPZ","3D8T3D6PQEIJN2Q5JFQ22M2MWAMOYT","Answer a survey about trivia statements","We will show you 16 statements. Some of these statements are true, and some are false. We will ask you if you believe each statement.  Please do not try to look up the correct answer. Your entry will not be rejected for being wrong.","survey","$0.15","Mon Nov 27 22:24:13 PST 2017","210","BatchId:3026445;OriginalHitTemplateId:920937340;","3600","259200","Tue Dec 05 11:36:42 PST 2017","","","3QIYRE09Y3GNC4412LJ2DEUZ3X61NZ","A1N47478TJFZPS","Approved","Tue Nov 28 03:21:20 PST 2017","Tue Nov 28 03:24:15 PST 2017","Fri Dec 01 03:24:15 PST 2017","Tue Nov 28 12:47:42 PST 2017","","","175","100% (1/1)","100% (1/1)","100% (1/1)","78357525"
